date,cell_id,lat_center,lon_center,t2m_max_c,rh_min_pct,wind10m_max_ms,precip_mm,vpd_kpa,ffmc,dmc,dc,isi,bui,fwi,fwi_proxy,ndvi,ndvi_anom_30d,veg_dryness_index,soil_moisture_surface_m3m3,soil_moisture_pct_of_normal,lightning_count,dry_lightning_count,lightning_probability,doy_sin,doy_cos,month_sin,month_cos,precip_3d_mm,precip_7d_mm,precip_30d_mm,dry_days_30d,lightning_count_prev_3d,dry_lightning_count_prev_3d,fire_count_today,frp_sum_today,fire_count_prev_7d,frp_sum_prev_7d,label_fire_count_next_1d,label_frp_sum_next_1d,label_fire_next_1d
2025-09-13,33.5000_-106.5000,33.5,-106.5,26.2,42,5.15,13.8,1.973,75.74,52.01,554.23,2.04,84.26,8.65,8.65,0.55,0.0,40.49,0.18,100.0,0.0,0.0,0.0,-0.9527692922168511,-0.30369503751065885,-1.0,-1.8369701987210297e-16,14.0,14.0,33.2,25.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-09-14,33.5000_-106.5000,33.5,-106.5,25.8,19,4.65,14.5,2.691,79.74,27.64,483.75,2.57,48.36,7.46,7.46,0.55,0.0,46.57,0.18,100.0,0.0,0.0,0.0,-0.9578523554276669,-0.28726097055059635,-1.0,-1.8369701987210297e-16,28.5,28.5,46.5,25.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-09-15,33.5000_-106.5000,33.5,-106.5,27.1,21,2.65,0.0,2.833,92.52,31.6,490.33,9.93,54.43,23.1,23.1,0.55,0.0,48.46,0.18,100.0,0.0,0.0,0.0,-0.9626519747161487,-0.2707418984477642,-1.0,-1.8369701987210297e-16,28.3,28.5,46.5,25.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-09-16,33.5000_-106.5000,33.5,-106.5,26.4,36,3.78,0.0,2.203,92.53,34.74,496.79,12.2,59.13,27.79,27.79,0.55,0.0,42.6,0.18,100.0,0.0,0.0,0.0,-0.9671667297977312,-0.2541427094613622,-1.0,-1.8369701987210297e-16,14.5,28.5,46.400000000000006,25.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-09-17,33.5000_-106.5000,33.5,-106.5,24.8,46,3.36,0.3,1.69,90.82,37.23,502.96,8.87,62.83,22.95,22.95,0.55,0.0,37.31,0.18,100.0,0.0,0.0,0.0,-0.97139528468375,-0.23746831555846842,-1.0,-1.8369701987210297e-16,0.3,28.8,46.5,25.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-09-18,33.5000_-106.5000,33.5,-106.5,24.4,50,3.71,0.4,1.528,89.87,39.5,509.05,8.25,66.16,22.4,22.4,0.55,0.0,35.7,0.18,100.0,0.0,0.0,0.0,-0.9753363880767837,-0.2207236509605022,-1.0,-1.8369701987210297e-16,0.7,29.2,43.9,26.0,0.0,0.0,0,0.0,0,0.0,2,6.62,1
2025-09-19,33.5000_-106.5000,33.5,-106.5,23.9,51,6.34,0.1,1.453,89.48,41.68,515.06,12.57,69.33,30.68,30.68,0.55,0.0,34.79,0.18,100.0,0.0,0.0,0.0,-0.9789888737409319,-0.20391367068311472,-1.0,-1.8369701987210297e-16,0.8,29.1,44.0,26.0,0.0,0.0,2,6.62,0,0.0,0,0.0,0
2025-09-20,33.5000_-106.5000,33.5,-106.5,25.8,36,1.93,0.0,2.126,90.69,44.74,521.41,6.72,73.68,20.45,20.45,0.55,0.0,41.63,0.18,100.0,0.0,0.0,0.0,-0.9823516608469237,-0.18704334906991657,-1.0,-1.8369701987210297e-16,0.5,15.3,44.0,26.0,0.0,0.0,0,0.0,2,6.62,0,0.0,0
2025-09-21,33.5000_-106.5000,33.5,-106.5,27.6,25,2.67,0.0,2.77,93.17,48.57,528.08,10.91,78.99,29.76,29.76,0.55,0.0,48.16,0.18,100.0,0.0,0.0,0.0,-0.9854237542919524,-0.17011767832049052,-1.0,-1.8369701987210297e-16,0.1,0.8,44.0,26.0,0.0,0.0,0,0.0,2,6.62,2,5.28,1
2025-09-22,33.5000_-106.5000,33.5,-106.5,28.9,34,3.81,1.5,2.629,89.42,52.1,534.99,7.87,83.8,24.49,24.49,0.55,0.0,47.58,0.18,100.0,0.0,0.0,0.0,-0.9882042449941422,-0.15314166701312007,-1.0,-1.8369701987210297e-16,1.5,2.3,45.5,25.0,0.0,0.0,2,5.28,2,6.62,0,0.0,0
2025-09-23,33.5000_-106.5000,33.5,-106.5,26.5,37,3.29,0.0,2.181,90.66,55.19,541.46,8.56,87.97,26.62,26.62,0.55,0.0,42.46,0.18,100.0,0.0,0.0,0.0,-0.9906923101615609,-0.13612033862266704,-1.0,-1.8369701987210297e-16,1.5,2.3,45.5,25.0,0.0,0.0,0,0.0,4,11.9,0,0.0,0
2025-09-24,33.5000_-106.5000,33.5,-106.5,25.5,32,3.11,0.0,2.219,91.53,58.42,547.75,9.38,92.24,29.01,29.01,0.55,0.0,42.29,0.18,100.0,0.0,0.0,0.0,-0.9928872135356962,-0.11905873003404988,-1.0,-1.8369701987210297e-16,1.5,2.0,45.5,25.0,0.0,0.0,0,0.0,4,11.9,0,0.0,0
2025-09-25,33.5000_-106.5000,33.5,-106.5,27.1,23,2.92,0.0,2.761,93.59,62.28,554.34,12.1,97.25,35.3,35.3,0.55,0.0,47.83,0.18,100.0,0.0,0.0,0.0,-0.994788305609327,-0.10196189005174576,-1.0,-1.8369701987210297e-16,0.0,1.6,45.5,25.0,0.0,0.0,0,0.0,4,11.9,0,0.0,0
2025-09-26,33.5000_-106.5000,33.5,-106.5,26.9,23,3.56,0.0,2.729,93.79,66.12,560.88,13.98,102.14,39.66,39.66,0.55,0.0,47.45,0.18,100.0,0.0,0.0,0.0,-0.9963950238187231,-0.08483487790576538,-1.0,-1.8369701987210297e-16,0.0,1.5,45.0,25.0,0.0,0.0,0,0.0,4,11.9,0,0.0,0
2025-09-27,33.5000_-106.5000,33.5,-106.5,25.9,31,3.51,0.1,2.306,93.5,69.44,567.25,13.29,106.33,39.07,39.07,0.55,0.0,43.25,0.18,100.0,0.0,0.0,0.0,-0.9977068927101168,-0.06768276175455162,-1.0,-1.8369701987210297e-16,0.1,1.6,45.1,25.0,0.0,0.0,0,0.0,2,5.28,0,0.0,0
2025-09-28,33.5000_-106.5000,33.5,-106.5,23.6,39,4.77,4.3,1.777,79.53,50.41,554.94,2.57,82.16,10.39,10.39,0.55,0.0,37.47,0.18,100.0,0.0,0.0,0.0,-0.9987235240803972,-0.050510617185222886,-1.0,-1.8369701987210297e-16,4.3999999999999995,5.9,48.6,24.0,0.0,0.0,0,0.0,2,5.28,0,0.0,0
2025-09-29,33.5000_-106.5000,33.5,-106.5,22.8,45,6.06,2.8,1.527,80.07,43.18,560.74,3.44,72.42,12.2,12.2,0.55,0.0,34.89,0.18,100.0,0.0,0.0,0.0,-0.9994446170919858,-0.033323525711631344,-1.0,-1.8369701987210297e-16,7.199999999999999,7.199999999999999,51.0,23.0,0.0,0.0,0,0.0,2,5.28,0,0.0,0
2025-09-30,33.5000_-106.5000,33.5,-106.5,23.1,50,4.05,0.4,1.413,86.46,45.34,566.61,5.39,75.56,17.65,17.65,0.55,0.0,34.04,0.18,100.0,0.0,0.0,0.0,-0.9998699583618592,-0.016126573270657762,-1.0,-1.8369701987210297e-16,7.5,7.6,51.1,23.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-01,33.5000_-107.5000,33.5,-107.5,30.2,17,5.51,0.0,3.562,95.08,12.84,23.84,23.79,12.7,21.83,21.83,0.55,0.0,56.39,0.18,100.0,0.0,0.0,0.0,0.5027907197793043,-0.8644081744776648,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-02,33.5000_-107.5000,33.5,-107.5,27.2,22,6.66,15.2,2.814,83.78,11.5,9.11,5.99,11.01,6.77,6.77,0.55,0.0,48.35,0.18,100.0,0.0,0.0,0.0,0.4878471454423119,-0.8729290708206411,1.2246467991473532e-16,-1.0,15.2,15.2,15.2,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-03,33.5000_-107.5000,33.5,-107.5,24.5,34,6.57,0.6,2.029,90.03,15.95,16.92,14.18,15.55,16.31,16.31,0.55,0.0,40.13,0.18,100.0,0.0,0.0,0.0,0.47275920928627757,-0.881191653407483,1.2246467991473532e-16,-1.0,15.799999999999999,15.799999999999999,15.799999999999999,2.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-04,33.5000_-107.5000,33.5,-107.5,26.6,15,7.05,1.9,2.96,92.59,20.33,25.12,22.24,19.99,25.25,25.25,0.55,0.0,49.32,0.18,100.0,0.0,0.0,0.0,0.4575313760742512,-0.8891934772070711,1.2246467991473532e-16,-1.0,17.7,17.7,17.7,2.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-05,33.5000_-107.5000,33.5,-107.5,28.7,11,7.12,0.0,3.504,96.75,27.32,33.69,39.94,26.96,42.45,42.45,0.55,0.0,55.14,0.18,100.0,0.0,0.0,0.0,0.44216815196707204,-0.8969321743510065,1.2246467991473532e-16,-1.0,2.5,17.7,17.7,3.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-06,33.5000_-107.5000,33.5,-107.5,31.8,6,7.52,0.0,4.419,98.6,35.46,42.81,54.87,35.06,57.89,57.89,0.55,0.0,61.02,0.18,100.0,0.0,0.0,0.0,0.42667408318992467,-0.9044054548343001,1.2246467991473532e-16,-1.0,1.9,17.7,17.7,4.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-07,33.5000_-107.5000,33.5,-107.5,32.6,5,5.5,0.0,4.672,98.99,43.89,52.09,40.01,43.45,52.21,52.21,0.55,0.0,61.42,0.18,100.0,0.0,0.0,0.0,0.4110537546870351,-0.9116111071930239,1.2246467991473532e-16,-1.0,0.0,17.7,17.7,5.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-08,33.5000_-107.5000,33.5,-107.5,33.8,3,7.68,0.0,5.103,99.61,52.8,61.57,64.42,52.31,75.54,75.54,0.55,0.0,62.02,0.18,100.0,0.0,0.0,0.0,0.3953117887649151,-0.9185469991587165,1.2246467991473532e-16,-1.0,0.0,17.7,17.7,6.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-09,33.5000_-107.5000,33.5,-107.5,31.8,3,6.63,0.0,4.56,99.82,61.2,70.7,54.7,60.66,73.03,73.03,0.55,0.0,61.02,0.18,100.0,0.0,0.0,0.0,0.37945284372454435,-0.925211078289358,1.2246467991473532e-16,-1.0,0.0,2.5,17.7,7.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-10,33.5000_-107.5000,33.5,-107.5,29.1,12,6.53,0.4,3.545,98.52,68.2,79.34,45.39,67.62,68.49,68.49,0.55,0.0,55.69,0.18,100.0,0.0,0.0,0.0,0.36348161248290634,-0.9316013725767187,1.2246467991473532e-16,-1.0,0.4,2.3,18.099999999999998,8.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-11,33.5000_-107.5000,33.5,-107.5,31.0,13,3.69,0.1,3.909,98.18,75.55,88.33,25.9,74.93,50.87,50.87,0.55,0.0,59.83,0.18,100.0,0.0,0.0,0.0,0.3474028211842774,-0.9377159910299093,1.2246467991473532e-16,-1.0,0.5,0.5,18.2,9.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-12,33.5000_-107.5000,33.5,-107.5,30.4,15,4.17,0.0,3.69,97.68,82.6,97.2,26.48,81.94,53.73,53.73,0.55,0.0,57.61,0.18,100.0,0.0,0.0,0.0,0.3312212278016865,-0.9435531242349544,1.2246467991473532e-16,-1.0,0.5,0.5,18.2,10.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-13,33.5000_-107.5000,33.5,-107.5,32.9,12,5.33,1.2,4.402,96.49,90.47,106.53,27.86,89.76,57.79,57.79,0.55,0.0,61.58,0.18,100.0,0.0,0.0,0.0,0.31494162072895193,-0.9491110448902284,1.2246467991473532e-16,-1.0,1.2999999999999998,1.7,19.4,10.0,0.0,0.0,0,0.0,0,0.0,4,37.91,1
2025-06-14,33.5000_-107.5000,33.5,-107.5,34.6,4,4.51,0.0,5.28,99.31,99.5,116.16,34.85,98.71,69.02,69.02,0.55,0.0,62.42,0.18,100.0,0.0,0.0,0.0,0.2985688173637202,-0.9543881083175908,1.2246467991473532e-16,-1.0,1.2,1.7,19.4,11.0,0.0,0.0,4,37.91,0,0.0,0,0.0,0
2025-06-15,33.5000_-107.5000,33.5,-107.5,36.3,4,5.04,0.0,5.798,99.53,108.95,126.1,39.49,108.08,77.14,77.14,0.55,0.0,63.27,0.18,100.0,0.0,0.0,0.0,0.2821076626819194,-0.9593827529490743,1.2246467991473532e-16,-1.0,1.2,1.7,19.4,12.0,0.0,0.0,0,0.0,4,37.91,0,0.0,0
2025-06-16,33.5000_-107.5000,33.5,-107.5,36.1,5,4.69,0.0,5.675,99.82,118.25,136.0,38.49,117.3,78.35,78.35,0.55,0.0,63.18,0.18,100.0,0.0,0.0,0.0,0.26556302780405594,-0.9640935007889755,1.2246467991473532e-16,-1.0,0.0,1.7,19.4,13.0,0.0,0.0,0,0.0,4,37.91,0,0.0,0
2025-06-17,33.5000_-107.5000,33.5,-107.5,36.5,4,8.74,0.0,5.862,100.07,127.76,145.98,82.8,126.71,124.8,124.8,0.55,0.0,63.38,0.18,100.0,0.0,0.0,0.0,0.24893980855376657,-0.9685189578512204,1.2246467991473532e-16,-1.0,0.0,1.2999999999999998,19.4,14.0,0.0,0.0,0,0.0,4,37.91,0,0.0,0
2025-06-18,33.5000_-107.5000,33.5,-107.5,33.8,5,7.29,0.0,4.997,100.0,136.48,155.46,63.12,135.35,109.25,109.25,0.55,0.0,62.02,0.18,100.0,0.0,0.0,0.0,0.23224292400907015,-0.9726578145718654,1.2246467991473532e-16,-1.0,0.0,1.2,19.4,15.0,0.0,0.0,0,0.0,4,37.91,0,0.0,0
2025-06-19,33.5000_-107.5000,33.5,-107.5,33.1,9,5.02,0.0,4.603,99.44,144.68,164.83,38.88,143.46,83.99,83.99,0.55,0.0,61.68,0.18,100.0,0.0,0.0,0.0,0.21547731504673012,-0.976508846196619,1.2246467991473532e-16,-1.0,0.0,1.2,19.4,16.0,0.0,0.0,0,0.0,4,37.91,0,0.0,0
2025-06-20,33.5000_-107.5000,33.5,-107.5,34.1,11,4.82,0.0,4.761,99.02,152.93,174.37,35.53,151.62,80.8,80.8,0.55,0.0,62.18,0.18,100.0,0.0,0.0,0.0,0.19864794288017112,-0.9800709131432666,1.2246467991473532e-16,-1.0,0.0,0.0,19.4,17.0,0.0,0.0,0,0.0,4,37.91,0,0.0,0
2025-06-21,33.5000_-107.5000,33.5,-107.5,33.3,9,6.51,0.0,4.655,99.09,161.17,183.77,48.69,159.77,98.17,98.17,0.55,0.0,61.78,0.18,100.0,0.0,0.0,0.0,0.18175978759137534,-0.9833429613388902,1.2246467991473532e-16,-1.0,0.0,0.0,19.4,18.0,0.0,0.0,0,0.0,4,37.91,0,0.0,0
2025-06-22,33.5000_-107.5000,33.5,-107.5,31.3,7,6.85,0.0,4.25,99.21,169.1,192.8,52.61,167.62,103.6,103.6,0.55,0.0,60.78,0.18,100.0,0.0,0.0,0.0,0.16481784665719793,-0.9863240225317866,1.2246467991473532e-16,-1.0,0.0,0.0,19.4,19.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-23,33.5000_-107.5000,33.5,-107.5,29.9,7,6.26,0.0,3.923,99.18,176.69,201.59,47.1,175.12,97.99,97.99,0.55,0.0,59.4,0.18,100.0,0.0,0.0,0.0,0.14782713347053048,-0.9890132145779883,1.2246467991473532e-16,-1.0,0.0,0.0,19.4,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-24,33.5000_-107.5000,33.5,-107.5,28.1,24,4.74,17.7,2.89,82.09,72.78,168.55,3.4,72.72,12.13,12.13,0.55,0.0,49.46,0.18,100.0,0.0,0.0,0.0,0.13079267585675922,-0.9914097417023038,1.2246467991473532e-16,-1.0,17.7,17.7,37.099999999999994,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-25,33.5000_-107.5000,33.5,-107.5,24.6,42,3.62,5.2,1.794,75.7,50.69,167.35,1.54,57.69,5.15,5.15,0.55,0.0,38.12,0.18,100.0,0.0,0.0,0.0,0.11371951458594969,-0.9935128947338007,1.2246467991473532e-16,-1.0,22.9,22.9,42.3,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-26,33.5000_-107.5000,33.5,-107.5,24.8,35,3.68,3.2,2.035,80.66,43.67,171.09,2.38,53.32,7.39,7.39,0.55,0.0,40.33,0.18,100.0,0.0,0.0,0.0,0.0966127018812031,-0.9953220513156602,1.2246467991473532e-16,-1.0,26.1,26.1,45.5,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-27,33.5000_-107.5000,33.5,-107.5,25.2,40,3.08,1.5,1.923,84.85,47.82,179.03,3.61,57.35,11.06,11.06,0.55,0.0,39.55,0.18,100.0,0.0,0.0,0.0,0.07947729992362097,-0.9968366760893436,1.2246467991473532e-16,-1.0,9.9,27.6,47.0,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-28,33.5000_-107.5000,33.5,-107.5,29.1,23,4.24,0.4,3.102,93.41,53.95,187.67,15.0,62.78,32.9,32.9,0.55,0.0,51.82,0.18,100.0,0.0,0.0,0.0,0.062318379354325076,-0.998056320853012,1.2246467991473532e-16,-1.0,5.1000000000000005,28.0,47.4,21.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-29,33.5000_-107.5000,33.5,-107.5,31.2,17,4.27,0.1,3.772,95.74,61.0,196.69,20.79,68.72,42.51,42.51,0.55,0.0,58.73,0.18,100.0,0.0,0.0,0.0,0.04514101777397193,-0.9989806246941579,1.2246467991473532e-16,-1.0,2.0,28.1,47.5,22.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-06-30,33.5000_-107.5000,33.5,-107.5,28.2,20,7.43,1.2,3.059,93.6,67.18,205.17,27.47,73.88,52.43,52.43,0.55,0.0,50.99,0.18,100.0,0.0,0.0,0.0,0.02795029824021032,-0.999609314096404,1.2246467991473532e-16,-1.0,1.7,29.3,48.699999999999996,22.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-01,33.5000_-107.5000,33.5,-107.5,25.3,33,4.72,4.3,2.161,82.4,50.37,205.94,3.53,62.52,11.41,11.41,0.55,0.0,41.68,0.18,100.0,0.0,0.0,0.0,0.01075130776352193,-0.9999422030204416,-0.4999999999999997,-0.8660254037844388,5.6,15.9,53.0,21.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-02,33.5000_-107.5000,33.5,-107.5,24.6,43,3.78,1.0,1.763,86.43,53.81,214.07,5.11,66.09,15.75,15.75,0.55,0.0,37.85,0.18,100.0,0.0,0.0,0.0,-0.00645086419810515,-0.9999791929590823,-0.4999999999999997,-0.8660254037844388,6.5,11.7,38.8,21.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-03,33.5000_-107.5000,33.5,-107.5,26.1,41,3.98,3.6,1.995,80.85,43.69,216.74,2.56,58.1,8.35,8.35,0.55,0.0,40.63,0.18,100.0,0.0,0.0,0.0,-0.023651127245231586,-0.9997202729664083,-0.4999999999999997,-0.8660254037844388,8.9,12.1,41.800000000000004,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-04,33.5000_-107.5000,33.5,-107.5,30.2,18,6.12,0.1,3.519,94.64,49.71,225.88,25.0,64.14,46.31,46.31,0.55,0.0,56.02,0.18,100.0,0.0,0.0,0.0,-0.04084439154329611,-0.9991655196610109,-0.4999999999999997,-0.8660254037844388,4.7,10.7,40.0,21.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-05,33.5000_-107.5000,33.5,-107.5,32.5,11,6.71,0.0,4.353,97.4,56.74,235.44,40.42,70.81,65.18,65.18,0.55,0.0,61.38,0.18,100.0,0.0,0.0,0.0,-0.05802556932878035,-0.9983150972033183,-0.4999999999999997,-0.8660254037844388,3.7,10.299999999999999,40.0,21.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-06,33.5000_-107.5000,33.5,-107.5,32.7,11,4.77,0.0,4.402,97.53,63.8,245.03,28.92,77.29,55.26,55.26,0.55,0.0,61.48,0.18,100.0,0.0,0.0,0.0,-0.07518957641475855,-0.9971692572470178,-0.4999999999999997,-0.8660254037844388,0.1,10.2,40.0,21.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-07,33.5000_-107.5000,33.5,-107.5,31.4,15,4.86,0.5,3.907,97.6,70.29,254.38,29.69,83.14,58.03,58.03,0.55,0.0,60.01,0.18,100.0,0.0,0.0,0.0,-0.09233133369539122,-0.9957283388645872,-0.4999999999999997,-0.8660254037844388,0.5,9.5,40.5,21.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-08,33.5000_-107.5000,33.5,-107.5,33.0,13,4.24,0.0,4.376,98.08,77.26,264.03,28.26,89.24,58.16,58.16,0.55,0.0,61.62,0.18,100.0,0.0,0.0,0.0,-0.10944576864891556,-0.993992768446958,-0.4999999999999997,-0.8660254037844388,0.5,5.2,40.5,21.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-09,33.5000_-107.5000,33.5,-107.5,32.9,13,5.93,2.5,4.352,94.94,70.52,273.65,25.19,85.78,53.2,53.2,0.55,0.0,61.58,0.18,100.0,0.0,0.0,0.0,-0.12652781683868314,-0.9919630595773397,-0.4999999999999997,-0.8660254037844388,3.0,6.7,43.0,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-10,33.5000_-107.5000,33.5,-107.5,34.7,14,5.6,0.9,4.756,96.67,77.75,283.6,29.98,92.26,61.19,61.19,0.55,0.0,62.48,0.18,100.0,0.0,0.0,0.0,-0.1435724234118113,-0.9896398128792412,-0.4999999999999997,-0.8660254037844388,3.4,4.0,43.5,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-11,33.5000_-107.5000,33.5,-107.5,35.0,6,7.14,0.0,5.285,98.92,85.72,293.61,53.37,99.1,88.9,88.9,0.55,0.0,62.62,0.18,100.0,0.0,0.0,0.0,-0.16057454459499376,-0.9870237158387383,-0.4999999999999997,-0.8660254037844388,3.4,3.9,43.4,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-12,33.5000_-107.5000,33.5,-107.5,34.1,6,8.12,0.0,5.028,99.42,93.49,303.45,68.04,105.62,104.85,104.85,0.55,0.0,62.18,0.18,100.0,0.0,0.0,0.0,-0.17752914918703497,-0.984115542601034,-0.4999999999999997,-0.8660254037844388,0.9,3.9,43.4,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-13,33.5000_-107.5000,33.5,-107.5,31.6,8,5.41,1.7,4.276,96.55,93.59,312.84,28.5,107.09,63.21,63.21,0.55,0.0,60.92,0.18,100.0,0.0,0.0,0.0,-0.19443122004766195,-0.9809161537413774,-0.4999999999999997,-0.8660254037844388,1.7,5.6,43.9,20.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-14,33.5000_-107.5000,33.5,-107.5,30.1,20,5.44,3.1,3.414,91.1,75.46,316.39,13.46,94.54,37.35,37.35,0.55,0.0,55.05,0.18,100.0,0.0,0.0,0.0,-0.2112757555821793,-0.9774264960104055,-0.4999999999999997,-0.8660254037844388,4.8,8.2,47.0,19.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-15,33.5000_-107.5000,33.5,-107.5,31.0,19,4.45,2.7,3.639,91.6,66.71,325.68,12.07,88.24,33.63,33.63,0.55,0.0,57.47,0.18,100.0,0.0,0.0,0.0,-0.2280577712215198,-0.9736476020539838,-0.4999999999999997,-0.8660254037844388,7.5,10.9,49.7,18.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-16,33.5000_-107.5000,33.5,-107.5,31.6,16,4.99,0.0,3.905,95.95,73.16,335.07,24.34,94.66,54.46,54.46,0.55,0.0,60.09,0.18,100.0,0.0,0.0,0.0,-0.24477230089725957,-0.9695805901076308,-0.4999999999999997,-0.8660254037844388,5.800000000000001,8.4,49.7,18.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-17,33.5000_-107.5000,33.5,-107.5,30.2,16,6.12,0.2,3.605,96.92,79.34,344.21,34.06,100.67,68.63,68.63,0.55,0.0,56.77,0.18,100.0,0.0,0.0,0.0,-0.2614143985111562,-0.965226663665613,-0.4999999999999997,-0.8660254037844388,2.900000000000001,7.7,49.9,18.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-18,33.5000_-107.5000,33.5,-107.5,27.7,31,5.27,0.6,2.563,93.77,84.0,352.9,19.0,105.33,48.89,48.89,0.55,0.0,46.4,0.18,100.0,0.0,0.0,0.0,-0.2779791393987801,-0.9605871111248129,-0.4999999999999997,-0.8660254037844388,0.8000000000000005,8.3,50.5,18.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-19,33.5000_-107.5000,33.5,-107.5,28.2,32,4.84,1.7,2.6,89.46,82.98,361.68,9.55,105.47,31.29,31.29,0.55,0.0,46.98,0.18,100.0,0.0,0.0,0.0,-0.2944616217868012,-0.9556633054034704,-0.4999999999999997,-0.8660254037844388,2.5000000000000004,10.0,52.2,17.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-20,33.5000_-107.5000,33.5,-107.5,29.0,31,3.91,3.6,2.764,85.73,64.61,362.34,4.74,89.37,17.6,17.6,0.55,0.0,48.81,0.18,100.0,0.0,0.0,0.0,-0.3108569682435036,-0.9504567035349151,-0.4999999999999997,-0.8660254037844388,5.9,11.9,55.8,16.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-21,33.5000_-107.5000,33.5,-107.5,27.4,29,3.56,0.7,2.591,91.29,69.36,370.97,9.83,94.53,30.32,30.32,0.55,0.0,46.5,0.18,100.0,0.0,0.0,0.0,-0.3271603271220951,-0.9449688462364056,-0.4999999999999997,-0.8660254037844388,6.000000000000001,9.500000000000002,56.5,16.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-22,33.5000_-107.5000,33.5,-107.5,24.6,40,5.2,6.3,1.856,77.84,45.38,359.87,2.39,69.0,8.75,8.75,0.55,0.0,38.66,0.18,100.0,0.0,0.0,0.0,-0.34336687399638804,-0.939201357453208,-0.4999999999999997,-0.8660254037844388,10.600000000000001,13.1,62.8,15.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-23,33.5000_-107.5000,33.5,-107.5,25.1,40,4.36,11.1,1.912,73.3,26.01,331.39,1.55,43.49,4.22,4.22,0.55,0.0,39.4,0.18,100.0,0.0,0.0,0.0,-0.3594718130884232,-0.9331559438780432,-0.4999999999999997,-0.8660254037844388,18.1,24.2,73.9,14.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
2025-07-24,33.5000_-107.5000,33.5,-107.5,27.6,27,3.99,0.0,2.696,90.92,30.93,340.06,10.09,50.4,22.47,22.47,0.55,0.0,47.52,0.18,100.0,0.0,0.0,0.0,-0.3754703786876202,-0.9268343944460494,-0.4999999999999997,-0.8660254037844388,17.4,24.0,56.199999999999996,15.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0
