detection_id,latitude,longitude,acq_datetime_utc,confidence,frp_mw,instrument,satellite,daynight,lat_center,lon_center,cell_id,event_date
37.4339_-116.1192_2025-07-16 10:45:00+00:00,37.43386,-116.11924,2025-07-16 10:45:00+00:00,,5.48,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4354_-116.1054_2025-07-16 10:45:00+00:00,37.43538,-116.10538,2025-07-16 10:45:00+00:00,,5.71,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4357_-116.1011_2025-07-16 10:45:00+00:00,37.43568,-116.10113,2025-07-16 10:45:00+00:00,,2.95,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4379_-116.1131_2025-07-16 10:45:00+00:00,37.43794,-116.11312,2025-07-16 10:45:00+00:00,,3.51,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4382_-116.1088_2025-07-16 10:45:00+00:00,37.43816,-116.10875,2025-07-16 10:45:00+00:00,,2.95,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.439_-116.0928_2025-07-16 10:45:00+00:00,37.43896,-116.09283,2025-07-16 10:45:00+00:00,,3.09,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4393_-116.0886_2025-07-16 10:45:00+00:00,37.43933,-116.08858,2025-07-16 10:45:00+00:00,,2.66,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4403_-116.1203_2025-07-16 10:45:00+00:00,37.44031,-116.12031,2025-07-16 10:45:00+00:00,,3.51,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4406_-116.1162_2025-07-16 10:45:00+00:00,37.44057,-116.11618,2025-07-16 10:45:00+00:00,,5.4,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4418_-116.0963_2025-07-16 10:45:00+00:00,37.44183,-116.09629,2025-07-16 10:45:00+00:00,,2.95,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4435_-116.1065_2025-07-16 10:45:00+00:00,37.44348,-116.10651,2025-07-16 10:45:00+00:00,,2.69,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4438_-116.1025_2025-07-16 10:45:00+00:00,37.44384,-116.10248,2025-07-16 10:45:00+00:00,,2.95,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4459_-116.1139_2025-07-16 10:45:00+00:00,37.4459,-116.11386,2025-07-16 10:45:00+00:00,,2.69,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.446_-116.0907_2025-07-16 10:45:00+00:00,37.44599,-116.09071,2025-07-16 10:45:00+00:00,,3.09,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4461_-116.1094_2025-07-16 10:45:00+00:00,37.44607,-116.10935,2025-07-16 10:45:00+00:00,,5.4,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4468_-116.0877_2025-07-16 10:45:00+00:00,37.44677,-116.08772,2025-07-16 10:45:00+00:00,,4.05,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4486_-116.0935_2025-07-16 10:45:00+00:00,37.44862,-116.09346,2025-07-16 10:45:00+00:00,,2.9,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4497_-116.1021_2025-07-16 10:45:00+00:00,37.44973,-116.10206,2025-07-16 10:45:00+00:00,,2.69,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4504_-116.099_2025-07-16 10:45:00+00:00,37.45042,-116.09898,2025-07-16 10:45:00+00:00,,2.9,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.451_-116.0823_2025-07-16 10:45:00+00:00,37.45096,-116.08234,2025-07-16 10:45:00+00:00,,3.39,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4518_-116.1083_2025-07-16 10:45:00+00:00,37.45179,-116.10831,2025-07-16 10:45:00+00:00,,2.69,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4523_-116.1048_2025-07-16 10:45:00+00:00,37.4523,-116.10477,2025-07-16 10:45:00+00:00,,2.57,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.453_-116.0885_2025-07-16 10:45:00+00:00,37.45298,-116.08848,2025-07-16 10:45:00+00:00,,4.81,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4537_-116.0853_2025-07-16 10:45:00+00:00,37.4537,-116.08533,2025-07-16 10:45:00+00:00,,4.05,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4543_-116.1111_2025-07-16 10:45:00+00:00,37.45434,-116.1111,2025-07-16 10:45:00+00:00,,2.57,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4547_-116.0937_2025-07-16 10:45:00+00:00,37.4547,-116.09371,2025-07-16 10:45:00+00:00,,4.81,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4555_-116.0908_2025-07-16 10:45:00+00:00,37.45546,-116.09076,2025-07-16 10:45:00+00:00,,2.9,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4564_-116.099_2025-07-16 10:45:00+00:00,37.45645,-116.099,2025-07-16 10:45:00+00:00,,3.43,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4568_-121.9325_2025-07-16 10:45:00+00:00,37.45679,-121.93253,2025-07-16 10:45:00+00:00,,0.35,VIIRS,N20,N,37.5,-121.5,37.5000_-121.5000,2025-07-16
37.4571_-116.0959_2025-07-16 10:45:00+00:00,37.45712,-116.09587,2025-07-16 10:45:00+00:00,,2.9,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4573_-116.0782_2025-07-16 10:45:00+00:00,37.45731,-116.07815,2025-07-16 10:45:00+00:00,,3.39,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4583_-116.1046_2025-07-16 10:45:00+00:00,37.4583,-116.1046,2025-07-16 10:45:00+00:00,,3.43,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4589_-116.1014_2025-07-16 10:45:00+00:00,37.4589,-116.10137,2025-07-16 10:45:00+00:00,,2.57,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4594_-116.0844_2025-07-16 10:45:00+00:00,37.45938,-116.08445,2025-07-16 10:45:00+00:00,,4.81,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4599_-116.0807_2025-07-16 10:45:00+00:00,37.4599,-116.08067,2025-07-16 10:45:00+00:00,,10.46,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4604_-116.111_2025-07-16 10:45:00+00:00,37.4604,-116.11099,2025-07-16 10:45:00+00:00,,3.86,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4609_-116.1074_2025-07-16 10:45:00+00:00,37.46086,-116.10744,2025-07-16 10:45:00+00:00,,2.57,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4612_-116.0898_2025-07-16 10:45:00+00:00,37.46115,-116.08979,2025-07-16 10:45:00+00:00,,4.81,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4618_-116.0866_2025-07-16 10:45:00+00:00,37.46183,-116.08663,2025-07-16 10:45:00+00:00,,6.41,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.463_-116.0953_2025-07-16 10:45:00+00:00,37.46297,-116.09532,2025-07-16 10:45:00+00:00,,3.43,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4636_-116.0922_2025-07-16 10:45:00+00:00,37.46365,-116.09222,2025-07-16 10:45:00+00:00,,6.41,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4649_-116.1013_2025-07-16 10:45:00+00:00,37.46494,-116.10133,2025-07-16 10:45:00+00:00,,3.43,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4656_-116.0981_2025-07-16 10:45:00+00:00,37.46555,-116.09811,2025-07-16 10:45:00+00:00,,4.18,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4659_-116.0807_2025-07-16 10:45:00+00:00,37.46587,-116.08069,2025-07-16 10:45:00+00:00,,4.28,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4676_-116.1044_2025-07-16 10:45:00+00:00,37.46758,-116.10439,2025-07-16 10:45:00+00:00,,4.18,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4681_-116.0875_2025-07-16 10:45:00+00:00,37.46812,-116.08749,2025-07-16 10:45:00+00:00,,4.28,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4689_-116.0845_2025-07-16 10:45:00+00:00,37.46885,-116.08449,2025-07-16 10:45:00+00:00,,6.41,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.47_-116.0932_2025-07-16 10:45:00+00:00,37.46998,-116.09318,2025-07-16 10:45:00+00:00,,8.58,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4708_-116.0906_2025-07-16 10:45:00+00:00,37.47083,-116.09061,2025-07-16 10:45:00+00:00,,6.41,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4719_-116.0989_2025-07-16 10:45:00+00:00,37.47187,-116.09892,2025-07-16 10:45:00+00:00,,8.58,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4726_-116.096_2025-07-16 10:45:00+00:00,37.47258,-116.09602,2025-07-16 10:45:00+00:00,,4.18,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4728_-116.0727_2025-07-16 10:45:00+00:00,37.47275,-116.07269,2025-07-16 10:45:00+00:00,,2.99,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4732_-116.0794_2025-07-16 10:45:00+00:00,37.47318,-116.07944,2025-07-16 10:45:00+00:00,,4.28,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.474_-116.1054_2025-07-16 10:45:00+00:00,37.47399,-116.10538,2025-07-16 10:45:00+00:00,,4.35,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4745_-116.1021_2025-07-16 10:45:00+00:00,37.47454,-116.10211,2025-07-16 10:45:00+00:00,,4.18,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4759_-116.0876_2025-07-16 10:45:00+00:00,37.47589,-116.08765,2025-07-16 10:45:00+00:00,,4.28,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4766_-116.0846_2025-07-16 10:45:00+00:00,37.47658,-116.08461,2025-07-16 10:45:00+00:00,,3.95,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4793_-116.069_2025-07-16 10:45:00+00:00,37.47927,-116.06902,2025-07-16 10:45:00+00:00,,2.99,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4807_-116.0787_2025-07-16 10:45:00+00:00,37.48067,-116.0787,2025-07-16 10:45:00+00:00,,4.81,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4838_-116.0833_2025-07-16 10:45:00+00:00,37.48385,-116.08327,2025-07-16 10:45:00+00:00,,3.95,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4873_-116.0753_2025-07-16 10:45:00+00:00,37.48726,-116.07528,2025-07-16 10:45:00+00:00,,4.81,VIIRS,N20,N,37.5,-116.5,37.5000_-116.5000,2025-07-16
38.193_-121.2538_2025-07-16 10:45:00+00:00,38.19301,-121.25384,2025-07-16 10:45:00+00:00,,0.4,VIIRS,N20,N,38.5,-121.5,38.5000_-121.5000,2025-07-16
38.2708_-121.105_2025-07-16 10:45:00+00:00,38.27076,-121.10495,2025-07-16 10:45:00+00:00,,0.58,VIIRS,N20,N,38.5,-121.5,38.5000_-121.5000,2025-07-16
39.6209_-119.2639_2025-07-16 10:45:00+00:00,39.6209,-119.26393,2025-07-16 10:45:00+00:00,,1.13,VIIRS,N20,N,39.5,-119.5,39.5000_-119.5000,2025-07-16
39.761_-122.1922_2025-07-16 10:45:00+00:00,39.76104,-122.19222,2025-07-16 10:45:00+00:00,,1.29,VIIRS,N20,N,39.5,-122.5,39.5000_-122.5000,2025-07-16
39.762_-122.1958_2025-07-16 10:45:00+00:00,39.76197,-122.19582,2025-07-16 10:45:00+00:00,,1.29,VIIRS,N20,N,39.5,-122.5,39.5000_-122.5000,2025-07-16
39.7658_-122.1901_2025-07-16 10:45:00+00:00,39.76584,-122.19013,2025-07-16 10:45:00+00:00,,1.29,VIIRS,N20,N,39.5,-122.5,39.5000_-122.5000,2025-07-16
39.7668_-122.1937_2025-07-16 10:45:00+00:00,39.76677,-122.19374,2025-07-16 10:45:00+00:00,,1.29,VIIRS,N20,N,39.5,-122.5,39.5000_-122.5000,2025-07-16
40.7939_-122.1479_2025-07-16 10:45:00+00:00,40.79388,-122.14792,2025-07-16 10:45:00+00:00,,2.91,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.797_-122.1474_2025-07-16 10:45:00+00:00,40.79701,-122.14745,2025-07-16 10:45:00+00:00,,2.81,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8001_-122.152_2025-07-16 10:45:00+00:00,40.80011,-122.15195,2025-07-16 10:45:00+00:00,,1.32,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.808_-122.1495_2025-07-16 10:45:00+00:00,40.808,-122.14954,2025-07-16 10:45:00+00:00,,0.97,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8095_-122.1478_2025-07-16 10:45:00+00:00,40.80949,-122.14781,2025-07-16 10:45:00+00:00,,1.9,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8127_-122.1476_2025-07-16 10:45:00+00:00,40.81271,-122.14759,2025-07-16 10:45:00+00:00,,1.24,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8142_-122.1459_2025-07-16 10:45:00+00:00,40.8142,-122.14587,2025-07-16 10:45:00+00:00,,2.67,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8174_-122.1456_2025-07-16 10:45:00+00:00,40.81742,-122.14562,2025-07-16 10:45:00+00:00,,1.24,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8185_-122.0689_2025-07-16 10:45:00+00:00,40.81847,-122.06891,2025-07-16 10:45:00+00:00,,3.19,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.852_-122.057_2025-07-16 10:45:00+00:00,40.85204,-122.05695,2025-07-16 10:45:00+00:00,,7.44,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8568_-122.0552_2025-07-16 10:45:00+00:00,40.85682,-122.05517,2025-07-16 10:45:00+00:00,,7.44,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8616_-122.0533_2025-07-16 10:45:00+00:00,40.86158,-122.05332,2025-07-16 10:45:00+00:00,,10.86,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8632_-122.0598_2025-07-16 10:45:00+00:00,40.86325,-122.05982,2025-07-16 10:45:00+00:00,,3.12,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8682_-122.0589_2025-07-16 10:45:00+00:00,40.86824,-122.05891,2025-07-16 10:45:00+00:00,,3.12,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8699_-122.0654_2025-07-16 10:45:00+00:00,40.86988,-122.06535,2025-07-16 10:45:00+00:00,,3.12,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.873_-122.0573_2025-07-16 10:45:00+00:00,40.87305,-122.0573,2025-07-16 10:45:00+00:00,,3.11,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8748_-122.0643_2025-07-16 10:45:00+00:00,40.87484,-122.06431,2025-07-16 10:45:00+00:00,,3.11,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8764_-122.0703_2025-07-16 10:45:00+00:00,40.87639,-122.07033,2025-07-16 10:45:00+00:00,,1.62,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8832_-122.0764_2025-07-16 10:45:00+00:00,40.88316,-122.07645,2025-07-16 10:45:00+00:00,,1.62,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8851_-122.0841_2025-07-16 10:45:00+00:00,40.88512,-122.08411,2025-07-16 10:45:00+00:00,,2.76,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8866_-122.09_2025-07-16 10:45:00+00:00,40.88662,-122.08999,2025-07-16 10:45:00+00:00,,2.76,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.888_-122.0953_2025-07-16 10:45:00+00:00,40.88798,-122.0953,2025-07-16 10:45:00+00:00,,6.43,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8898_-122.0818_2025-07-16 10:45:00+00:00,40.88976,-122.08182,2025-07-16 10:45:00+00:00,,2.76,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8913_-122.0879_2025-07-16 10:45:00+00:00,40.8913,-122.0879,2025-07-16 10:45:00+00:00,,2.76,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
40.8927_-122.0935_2025-07-16 10:45:00+00:00,40.89273,-122.09351,2025-07-16 10:45:00+00:00,,2.04,VIIRS,N20,N,40.5,-122.5,40.5000_-122.5000,2025-07-16
35.7444_-118.2842_2025-07-16 10:46:00+00:00,35.7444,-118.28415,2025-07-16 10:46:00+00:00,,1.4,VIIRS,N20,N,35.5,-118.5,35.5000_-118.5000,2025-07-16
35.7472_-118.2797_2025-07-16 10:46:00+00:00,35.7472,-118.27971,2025-07-16 10:46:00+00:00,,3.81,VIIRS,N20,N,35.5,-118.5,35.5000_-118.5000,2025-07-16
35.7486_-118.2843_2025-07-16 10:46:00+00:00,35.74862,-118.28429,2025-07-16 10:46:00+00:00,,4.56,VIIRS,N20,N,35.5,-118.5,35.5000_-118.5000,2025-07-16
35.7502_-118.2796_2025-07-16 10:46:00+00:00,35.75024,-118.27962,2025-07-16 10:46:00+00:00,,1.4,VIIRS,N20,N,35.5,-118.5,35.5000_-118.5000,2025-07-16
35.7516_-118.2841_2025-07-16 10:46:00+00:00,35.75161,-118.2841,2025-07-16 10:46:00+00:00,,1.4,VIIRS,N20,N,35.5,-118.5,35.5000_-118.5000,2025-07-16
33.3668_-108.4583_2025-07-16 20:24:00+00:00,33.36676,-108.45831,2025-07-16 20:24:00+00:00,,8.74,VIIRS,N20,D,33.5,-108.5,33.5000_-108.5000,2025-07-16
33.373_-108.464_2025-07-16 20:24:00+00:00,33.37303,-108.46404,2025-07-16 20:24:00+00:00,,18.94,VIIRS,N20,D,33.5,-108.5,33.5000_-108.5000,2025-07-16
33.5068_-116.7902_2025-07-16 20:25:00+00:00,33.5068,-116.79018,2025-07-16 20:25:00+00:00,,15.3,VIIRS,N20,D,33.5,-116.5,33.5000_-116.5000,2025-07-16
33.5131_-116.7793_2025-07-16 20:25:00+00:00,33.51307,-116.77932,2025-07-16 20:25:00+00:00,,195.61,VIIRS,N20,D,33.5,-116.5,33.5000_-116.5000,2025-07-16
33.5143_-116.7732_2025-07-16 20:25:00+00:00,33.51429,-116.77325,2025-07-16 20:25:00+00:00,,328.81,VIIRS,N20,D,33.5,-116.5,33.5000_-116.5000,2025-07-16
33.5169_-116.7805_2025-07-16 20:25:00+00:00,33.51694,-116.78051,2025-07-16 20:25:00+00:00,,21.22,VIIRS,N20,D,33.5,-116.5,33.5000_-116.5000,2025-07-16
33.5182_-116.7744_2025-07-16 20:25:00+00:00,33.51815,-116.77442,2025-07-16 20:25:00+00:00,,44.47,VIIRS,N20,D,33.5,-116.5,33.5000_-116.5000,2025-07-16
34.0909_-110.2237_2025-07-16 20:25:00+00:00,34.09087,-110.22374,2025-07-16 20:25:00+00:00,,1.43,VIIRS,N20,D,34.5,-110.5,34.5000_-110.5000,2025-07-16
34.0941_-117.3888_2025-07-16 20:25:00+00:00,34.09414,-117.38878,2025-07-16 20:25:00+00:00,,3.36,VIIRS,N20,D,34.5,-117.5,34.5000_-117.5000,2025-07-16
34.9232_-120.4834_2025-07-16 20:25:00+00:00,34.92315,-120.48339,2025-07-16 20:25:00+00:00,,19.2,VIIRS,N20,D,34.5,-120.5,34.5000_-120.5000,2025-07-16
34.9245_-120.4775_2025-07-16 20:25:00+00:00,34.92451,-120.47748,2025-07-16 20:25:00+00:00,,19.2,VIIRS,N20,D,34.5,-120.5,34.5000_-120.5000,2025-07-16
34.9259_-120.4716_2025-07-16 20:25:00+00:00,34.92587,-120.47159,2025-07-16 20:25:00+00:00,,3.9,VIIRS,N20,D,34.5,-120.5,34.5000_-120.5000,2025-07-16
34.9264_-120.4909_2025-07-16 20:25:00+00:00,34.92636,-120.49086,2025-07-16 20:25:00+00:00,,11.84,VIIRS,N20,D,34.5,-120.5,34.5000_-120.5000,2025-07-16
34.9277_-120.485_2025-07-16 20:25:00+00:00,34.92772,-120.48496,2025-07-16 20:25:00+00:00,,19.2,VIIRS,N20,D,34.5,-120.5,34.5000_-120.5000,2025-07-16
34.9291_-120.4791_2025-07-16 20:25:00+00:00,34.92907,-120.47906,2025-07-16 20:25:00+00:00,,19.2,VIIRS,N20,D,34.5,-120.5,34.5000_-120.5000,2025-07-16
36.2213_-112.1219_2025-07-16 20:25:00+00:00,36.22127,-112.12193,2025-07-16 20:25:00+00:00,,4.03,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.2245_-112.1227_2025-07-16 20:25:00+00:00,36.22454,-112.1227,2025-07-16 20:25:00+00:00,,10.54,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.2272_-112.1277_2025-07-16 20:25:00+00:00,36.22716,-112.12769,2025-07-16 20:25:00+00:00,,10.54,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.2313_-112.1274_2025-07-16 20:25:00+00:00,36.23126,-112.1274,2025-07-16 20:25:00+00:00,,20.8,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.7433_-112.1617_2025-07-16 20:25:00+00:00,36.74333,-112.16172,2025-07-16 20:25:00+00:00,,7.95,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.744_-112.1575_2025-07-16 20:25:00+00:00,36.74398,-112.15749,2025-07-16 20:25:00+00:00,,7.79,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
37.0191_-108.2565_2025-07-16 20:25:00+00:00,37.01912,-108.25649,2025-07-16 20:25:00+00:00,,39.68,VIIRS,N20,D,37.5,-108.5,37.5000_-108.5000,2025-07-16
37.0198_-108.2513_2025-07-16 20:25:00+00:00,37.01975,-108.25127,2025-07-16 20:25:00+00:00,,39.68,VIIRS,N20,D,37.5,-108.5,37.5000_-108.5000,2025-07-16
37.0227_-108.2572_2025-07-16 20:25:00+00:00,37.0227,-108.25719,2025-07-16 20:25:00+00:00,,39.68,VIIRS,N20,D,37.5,-108.5,37.5000_-108.5000,2025-07-16
37.0233_-108.252_2025-07-16 20:25:00+00:00,37.02333,-108.25195,2025-07-16 20:25:00+00:00,,39.68,VIIRS,N20,D,37.5,-108.5,37.5000_-108.5000,2025-07-16
37.0257_-108.2631_2025-07-16 20:25:00+00:00,37.02566,-108.26309,2025-07-16 20:25:00+00:00,,4.9,VIIRS,N20,D,37.5,-108.5,37.5000_-108.5000,2025-07-16
37.0263_-108.2579_2025-07-16 20:25:00+00:00,37.02628,-108.25787,2025-07-16 20:25:00+00:00,,4.43,VIIRS,N20,D,37.5,-108.5,37.5000_-108.5000,2025-07-16
36.8773_-112.0869_2025-07-16 20:26:00+00:00,36.87728,-112.08688,2025-07-16 20:26:00+00:00,,39.42,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.8779_-112.0826_2025-07-16 20:26:00+00:00,36.87793,-112.08263,2025-07-16 20:26:00+00:00,,118.67,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.8786_-112.0784_2025-07-16 20:26:00+00:00,36.87859,-112.07838,2025-07-16 20:26:00+00:00,,118.67,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.8806_-112.0877_2025-07-16 20:26:00+00:00,36.88055,-112.08766,2025-07-16 20:26:00+00:00,,39.42,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.8812_-112.0834_2025-07-16 20:26:00+00:00,36.8812,-112.0834,2025-07-16 20:26:00+00:00,,118.67,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.8931_-112.1871_2025-07-16 20:26:00+00:00,36.89307,-112.18706,2025-07-16 20:26:00+00:00,,11.42,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.897_-112.1836_2025-07-16 20:26:00+00:00,36.89699,-112.18358,2025-07-16 20:26:00+00:00,,38.62,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
36.8976_-112.1793_2025-07-16 20:26:00+00:00,36.89764,-112.17932,2025-07-16 20:26:00+00:00,,38.62,VIIRS,N20,D,36.5,-112.5,36.5000_-112.5000,2025-07-16
37.3318_-113.4837_2025-07-16 20:26:00+00:00,37.33175,-113.48373,2025-07-16 20:26:00+00:00,,5.85,VIIRS,N20,D,37.5,-113.5,37.5000_-113.5000,2025-07-16
37.4288_-116.122_2025-07-16 20:26:00+00:00,37.42878,-116.12197,2025-07-16 20:26:00+00:00,,29.52,VIIRS,N20,D,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4298_-116.1167_2025-07-16 20:26:00+00:00,37.42979,-116.11666,2025-07-16 20:26:00+00:00,,20.27,VIIRS,N20,D,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4311_-116.0902_2025-07-16 20:26:00+00:00,37.43106,-116.09021,2025-07-16 20:26:00+00:00,,10.63,VIIRS,N20,D,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4323_-116.1229_2025-07-16 20:26:00+00:00,37.43233,-116.12289,2025-07-16 20:26:00+00:00,,29.52,VIIRS,N20,D,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4333_-116.1175_2025-07-16 20:26:00+00:00,37.43334,-116.11752,2025-07-16 20:26:00+00:00,,20.27,VIIRS,N20,D,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4346_-116.0912_2025-07-16 20:26:00+00:00,37.43459,-116.09116,2025-07-16 20:26:00+00:00,,89.19,VIIRS,N20,D,37.5,-116.5,37.5000_-116.5000,2025-07-16
37.4359_-116.1236_2025-07-16 20:26:00+00:00,37.43591,-116.12363,2025-07-16 20:26:00+00:00,,29.3,VIIRS,N20,D,37.5,-116.5,37.5000_-116.5000,2025-07-16
