date,t2m_max_c,rh_min_pct,wind10m_max_ms,precip_mm,lat_center,lon_center,cell_id
2025-08-15,29.5,11,5.05,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-16,28.3,11,5.22,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-17,28.8,11,4.62,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-18,30.5,9,4.51,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-19,31.4,9,6.01,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-20,31.8,11,6.45,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-21,32.5,10,6.07,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-22,32.8,13,3.77,2.7,39.5,-116.5,39.5000_-116.5000
2025-08-23,33.0,14,3.45,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-24,27.7,27,7.06,6.6,39.5,-116.5,39.5000_-116.5000
2025-08-25,26.0,32,4.21,2.3,39.5,-116.5,39.5000_-116.5000
2025-08-26,24.0,37,3.19,5.0,39.5,-116.5,39.5000_-116.5000
2025-08-27,22.2,43,5.14,6.6,39.5,-116.5,39.5000_-116.5000
2025-08-28,22.7,33,4.13,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-29,24.3,28,3.61,0.5,39.5,-116.5,39.5000_-116.5000
2025-08-30,25.6,16,3.66,0.0,39.5,-116.5,39.5000_-116.5000
2025-08-31,27.4,15,3.4,0.3,39.5,-116.5,39.5000_-116.5000
2025-09-01,29.9,14,2.48,0.2,39.5,-116.5,39.5000_-116.5000
2025-09-02,30.1,14,5.2,1.3,39.5,-116.5,39.5000_-116.5000
2025-09-03,27.6,14,5.12,1.5,39.5,-116.5,39.5000_-116.5000
2025-09-04,25.3,28,3.48,0.9,39.5,-116.5,39.5000_-116.5000
2025-09-05,26.7,21,6.2,0.6,39.5,-116.5,39.5000_-116.5000
2025-09-06,25.8,21,3.84,0.6,39.5,-116.5,39.5000_-116.5000
2025-09-07,26.9,10,5.06,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-08,26.8,10,4.88,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-09,26.2,11,7.21,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-10,22.7,14,5.44,8.7,39.5,-116.5,39.5000_-116.5000
2025-09-11,18.2,36,5.2,13.2,39.5,-116.5,39.5000_-116.5000
2025-09-12,19.6,30,4.14,1.7,39.5,-116.5,39.5000_-116.5000
2025-09-13,21.8,19,5.35,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-14,24.2,20,4.36,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-15,25.2,17,3.88,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-16,25.1,13,3.65,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-17,26.0,11,3.18,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-18,27.4,11,3.78,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-19,24.7,15,4.28,10.9,39.5,-116.5,39.5000_-116.5000
2025-09-20,21.6,41,3.4,0.5,39.5,-116.5,39.5000_-116.5000
2025-09-21,21.1,42,3.65,1.4,39.5,-116.5,39.5000_-116.5000
2025-09-22,20.9,27,3.85,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-23,21.9,18,3.54,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-24,25.0,14,3.98,0.0,39.5,-116.5,39.5000_-116.5000
2025-09-25,25.2,13,4.74,4.9,39.5,-116.5,39.5000_-116.5000
2025-09-26,21.9,33,3.44,1.5,39.5,-116.5,39.5000_-116.5000
2025-09-27,23.2,29,4.33,0.1,39.5,-116.5,39.5000_-116.5000
2025-09-28,22.4,31,5.59,4.0,39.5,-116.5,39.5000_-116.5000
2025-09-29,21.5,34,4.61,2.2,39.5,-116.5,39.5000_-116.5000
2025-09-30,18.2,38,5.3,9.0,39.5,-116.5,39.5000_-116.5000
2025-06-01,29.5,8,5.61,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-02,27.1,13,7.68,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-03,24.0,13,6.14,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-04,23.6,11,6.46,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-05,24.2,10,5.91,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-06,25.9,11,4.61,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-07,26.9,7,4.04,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-08,29.3,7,5.24,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-09,28.5,13,7.79,0.4,39.5,-115.5,39.5000_-115.5000
2025-06-10,29.6,13,4.62,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-11,30.9,11,7.04,0.1,39.5,-115.5,39.5000_-115.5000
2025-06-12,28.8,7,8.29,0.1,39.5,-115.5,39.5000_-115.5000
2025-06-13,29.1,4,7.22,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-14,29.4,3,8.29,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-15,30.1,6,7.34,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-16,30.7,4,6.44,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-17,27.5,4,9.23,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-18,31.5,6,7.03,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-19,31.5,6,9.95,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-20,31.0,5,10.69,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-21,29.3,7,11.25,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-22,16.9,16,9.44,0.5,39.5,-115.5,39.5000_-115.5000
2025-06-23,21.2,11,5.55,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-24,21.6,10,5.39,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-25,25.0,10,3.73,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-26,28.7,7,7.71,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-27,29.6,7,7.07,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-28,30.5,6,5.9,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-29,30.6,6,5.72,0.0,39.5,-115.5,39.5000_-115.5000
2025-06-30,30.8,6,5.26,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-01,30.4,8,8.91,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-02,28.7,10,8.67,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-03,27.5,13,5.2,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-04,27.4,13,7.92,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-05,27.9,7,8.3,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-06,29.9,3,6.92,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-07,30.7,3,7.36,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-08,30.9,3,8.16,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-09,33.2,4,7.68,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-10,32.6,3,9.05,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-11,29.6,8,4.92,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-12,31.1,9,5.02,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-13,32.0,9,4.8,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-14,32.8,8,4.3,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-15,32.9,7,7.36,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-16,31.4,8,8.18,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-17,30.8,8,5.41,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-18,30.1,8,6.73,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-19,28.6,11,4.13,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-20,29.2,9,6.53,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-21,29.6,10,9.73,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-22,28.4,11,9.32,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-23,28.2,8,7.12,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-24,28.0,5,6.34,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-25,27.6,4,6.06,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-26,27.3,5,7.08,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-27,28.0,6,7.47,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-28,29.8,5,6.09,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-29,29.5,4,7.43,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-30,29.7,5,6.25,0.0,39.5,-115.5,39.5000_-115.5000
2025-07-31,28.6,6,7.36,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-01,29.6,5,7.43,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-02,29.0,6,6.72,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-03,30.5,7,8.47,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-04,30.2,6,7.74,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-05,29.1,7,7.01,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-06,30.4,7,7.51,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-07,30.9,7,7.54,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-08,31.2,7,6.62,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-09,29.0,8,7.11,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-10,28.3,8,5.93,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-11,30.0,9,4.95,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-12,31.3,6,4.97,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-13,31.7,7,4.29,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-14,30.5,11,7.67,0.1,39.5,-115.5,39.5000_-115.5000
2025-08-15,29.4,8,7.3,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-16,29.0,7,6.17,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-17,27.4,10,6.78,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-18,28.6,9,6.74,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-19,30.4,10,7.19,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-20,30.8,16,6.89,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-21,31.6,14,5.0,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-22,32.7,15,6.44,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-23,31.8,15,4.92,0.8,39.5,-115.5,39.5000_-115.5000
2025-08-24,27.3,24,5.81,0.1,39.5,-115.5,39.5000_-115.5000
2025-08-25,24.9,34,6.2,1.4,39.5,-115.5,39.5000_-115.5000
2025-08-26,22.0,43,4.33,0.7,39.5,-115.5,39.5000_-115.5000
2025-08-27,20.1,47,6.24,1.5,39.5,-115.5,39.5000_-115.5000
2025-08-28,22.2,32,3.75,0.3,39.5,-115.5,39.5000_-115.5000
2025-08-29,23.4,27,4.55,0.0,39.5,-115.5,39.5000_-115.5000
2025-08-30,24.9,22,6.2,0.5,39.5,-115.5,39.5000_-115.5000
2025-08-31,26.0,17,3.54,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-01,28.9,14,2.8,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-02,29.9,12,9.65,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-03,27.9,15,11.48,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-04,23.4,32,6.65,0.2,39.5,-115.5,39.5000_-115.5000
2025-09-05,25.6,20,5.24,0.3,39.5,-115.5,39.5000_-115.5000
2025-09-06,25.0,27,6.21,0.6,39.5,-115.5,39.5000_-115.5000
2025-09-07,26.1,11,7.2,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-08,26.0,8,7.22,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-09,25.5,9,7.76,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-10,23.8,11,9.33,0.2,39.5,-115.5,39.5000_-115.5000
2025-09-11,20.8,18,8.25,0.1,39.5,-115.5,39.5000_-115.5000
2025-09-12,20.0,21,4.87,2.3,39.5,-115.5,39.5000_-115.5000
2025-09-13,21.5,19,3.68,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-14,24.4,15,5.38,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-15,25.0,15,5.88,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-16,24.8,10,5.01,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-17,24.8,9,3.91,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-18,26.0,9,4.95,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-19,25.0,13,5.32,0.4,39.5,-115.5,39.5000_-115.5000
2025-09-20,21.0,42,4.81,1.2,39.5,-115.5,39.5000_-115.5000
2025-09-21,21.8,29,7.33,0.7,39.5,-115.5,39.5000_-115.5000
2025-09-22,20.1,28,4.75,0.1,39.5,-115.5,39.5000_-115.5000
2025-09-23,21.3,17,3.99,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-24,23.9,14,4.17,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-25,24.5,14,7.71,1.2,39.5,-115.5,39.5000_-115.5000
2025-09-26,22.3,32,4.22,0.3,39.5,-115.5,39.5000_-115.5000
2025-09-27,22.7,25,6.84,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-28,20.8,30,3.62,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-29,20.9,31,5.84,0.0,39.5,-115.5,39.5000_-115.5000
2025-09-30,19.3,35,7.11,7.7,39.5,-115.5,39.5000_-115.5000
2025-06-01,32.4,9,7.83,0.1,39.5,-114.5,39.5000_-114.5000
2025-06-02,27.6,16,3.65,0.2,39.5,-114.5,39.5000_-114.5000
2025-06-03,28.0,10,6.36,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-04,25.4,11,5.36,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-05,27.0,9,4.3,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-06,26.1,10,5.58,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-07,28.6,11,5.21,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-08,31.7,10,4.1,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-09,30.6,10,5.63,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-10,30.7,13,4.47,0.6,39.5,-114.5,39.5000_-114.5000
2025-06-11,33.2,8,5.18,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-12,32.8,6,6.22,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-13,31.6,5,6.62,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-14,31.9,5,7.1,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-15,32.8,4,6.8,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-16,32.3,4,5.53,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-17,29.7,5,4.32,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-18,33.4,6,6.04,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-19,33.9,5,10.27,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-20,32.5,5,8.79,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-21,31.3,6,7.48,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-22,21.2,13,9.1,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-23,22.4,10,5.65,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-24,23.3,10,5.08,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-25,27.4,8,6.42,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-26,29.8,7,6.39,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-27,31.6,7,6.34,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-28,31.9,6,6.48,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-29,32.0,8,5.0,0.0,39.5,-114.5,39.5000_-114.5000
2025-06-30,32.9,7,4.19,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-01,32.3,10,8.25,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-02,30.7,12,7.91,0.9,39.5,-114.5,39.5000_-114.5000
2025-07-03,28.4,16,3.97,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-04,29.7,14,6.59,0.9,39.5,-114.5,39.5000_-114.5000
2025-07-05,31.3,6,6.24,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-06,31.6,5,6.14,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-07,32.6,3,6.33,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-08,33.6,4,6.15,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-09,34.5,6,6.29,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-10,34.0,4,3.95,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-11,32.6,8,4.2,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-12,33.2,8,4.29,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-13,34.5,9,4.81,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-14,34.4,8,4.72,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-15,34.3,8,5.85,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-16,33.7,7,4.84,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-17,31.1,13,6.94,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-18,30.8,11,6.15,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-19,29.7,15,5.42,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-20,29.9,13,6.28,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-21,30.0,17,7.02,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-22,29.4,14,6.06,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-23,29.6,9,5.44,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-24,29.6,5,5.31,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-25,29.4,5,6.36,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-26,28.5,6,6.54,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-27,28.7,8,6.66,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-28,30.2,7,6.55,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-29,30.3,7,6.12,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-30,30.3,6,7.5,0.0,39.5,-114.5,39.5000_-114.5000
2025-07-31,29.4,6,5.47,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-01,30.5,7,7.43,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-02,30.1,7,5.91,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-03,31.6,7,7.99,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-04,31.6,6,7.31,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-05,31.7,7,7.49,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-06,32.9,6,6.67,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-07,33.1,6,6.0,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-08,32.7,7,3.88,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-09,31.0,7,5.26,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-10,31.2,6,5.08,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-11,32.1,8,4.77,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-12,32.7,7,4.65,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-13,34.1,7,4.89,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-14,32.6,9,7.38,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-15,31.6,10,6.98,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-16,29.0,11,6.03,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-17,28.7,12,5.86,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-18,30.6,8,5.9,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-19,30.4,6,4.73,0.9,39.5,-114.5,39.5000_-114.5000
2025-08-20,32.2,13,5.61,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-21,31.0,20,4.09,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-22,30.6,21,5.06,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-23,32.1,18,5.66,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-24,29.1,21,6.26,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-25,28.5,29,3.32,1.3,39.5,-114.5,39.5000_-114.5000
2025-08-26,25.0,38,3.56,3.2,39.5,-114.5,39.5000_-114.5000
2025-08-27,21.4,49,4.44,2.7,39.5,-114.5,39.5000_-114.5000
2025-08-28,24.3,32,4.53,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-29,25.2,30,6.12,0.2,39.5,-114.5,39.5000_-114.5000
2025-08-30,25.4,19,1.57,0.0,39.5,-114.5,39.5000_-114.5000
2025-08-31,26.8,19,2.18,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-01,29.1,16,4.03,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-02,31.0,12,3.24,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-03,30.2,12,4.71,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-04,28.6,14,5.42,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-05,25.8,25,6.66,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-06,26.1,26,3.28,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-07,27.6,16,5.75,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-08,27.3,15,5.49,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-09,27.0,11,7.8,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-10,25.2,12,8.45,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-11,23.5,15,6.97,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-12,23.3,14,4.22,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-13,24.1,13,4.61,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-14,26.4,14,3.39,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-15,27.2,13,3.37,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-16,26.5,11,3.28,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-17,26.2,11,4.69,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-18,26.1,12,3.5,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-19,25.4,14,5.19,0.9,39.5,-114.5,39.5000_-114.5000
2025-09-20,22.4,38,3.32,0.3,39.5,-114.5,39.5000_-114.5000
2025-09-21,23.9,28,3.08,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-22,23.4,23,3.62,0.1,39.5,-114.5,39.5000_-114.5000
2025-09-23,22.9,20,4.02,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-24,23.9,16,3.78,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-25,27.0,17,4.75,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-26,23.8,24,3.66,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-27,23.5,26,4.91,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-28,23.8,25,6.81,0.2,39.5,-114.5,39.5000_-114.5000
2025-09-29,21.9,33,4.93,0.0,39.5,-114.5,39.5000_-114.5000
2025-09-30,20.5,36,4.76,1.7,39.5,-114.5,39.5000_-114.5000
2025-06-01,23.2,27,4.35,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-02,26.8,8,4.7,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-03,25.1,14,4.39,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-04,23.0,17,4.37,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-05,23.3,22,4.12,0.1,40.5,-123.5,40.5000_-123.5000
2025-06-06,25.8,20,4.89,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-07,25.5,25,4.13,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-08,28.4,18,4.1,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-09,28.9,20,2.98,1.1,40.5,-123.5,40.5000_-123.5000
2025-06-10,25.6,22,4.38,0.2,40.5,-123.5,40.5000_-123.5000
2025-06-11,21.3,24,3.86,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-12,20.4,23,4.38,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-13,17.1,32,4.35,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-14,18.9,28,3.9,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-15,21.3,23,3.92,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-16,18.1,19,4.03,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-17,21.7,19,3.72,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-18,21.9,25,3.52,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-19,19.4,38,4.37,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-20,12.5,44,4.97,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-21,12.4,30,5.48,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-22,18.1,25,4.89,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-23,21.4,14,4.52,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-24,22.5,19,4.23,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-25,21.5,28,4.19,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-26,21.0,30,3.99,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-27,23.5,24,3.73,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-28,26.0,25,4.22,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-29,28.5,21,4.1,0.0,40.5,-123.5,40.5000_-123.5000
2025-06-30,29.7,18,3.85,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-01,24.9,32,2.66,0.4,40.5,-123.5,40.5000_-123.5000
2025-07-02,25.4,21,4.81,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-03,22.3,18,4.31,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-04,16.8,31,4.4,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-05,21.3,22,4.45,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-06,26.3,15,4.6,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-07,26.3,18,4.95,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-08,23.0,23,4.58,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-09,23.0,21,4.04,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-10,27.2,19,4.23,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-11,29.5,19,4.77,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-12,31.6,17,5.26,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-13,31.3,19,4.72,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-14,31.0,18,4.85,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-15,28.0,28,3.73,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-16,26.0,29,4.89,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-17,25.3,28,4.37,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-18,25.3,23,3.89,0.0,40.5,-123.5,40.5000_-123.5000
2025-07-19,27.0,12,4.37,0.0,40.5,-123.5,40.5000_-123.5000
