date,t2m_max_c,rh_min_pct,wind10m_max_ms,precip_mm,lat_center,lon_center,cell_id
2026-04-04,14.8,75,7.68,0.0,32.5,-123.5,32.5000_-123.5000
2026-04-05,14.6,81,7.79,0.0,32.5,-123.5,32.5000_-123.5000
2026-04-06,15.4,81,8.92,0.0,32.5,-123.5,32.5000_-123.5000
2026-04-07,15.8,82,7.03,0.0,32.5,-123.5,32.5000_-123.5000
2026-04-08,16.5,85,6.66,0.0,32.5,-123.5,32.5000_-123.5000
2026-04-09,16.8,84,5.03,0.5,32.5,-123.5,32.5000_-123.5000
2026-04-10,16.2,80,6.22,0.3,32.5,-123.5,32.5000_-123.5000
2026-04-04,15.4,76,7.68,0.0,32.5,-122.5,32.5000_-122.5000
2026-04-05,15.2,85,7.8,0.0,32.5,-122.5,32.5000_-122.5000
2026-04-06,15.4,82,9.36,0.0,32.5,-122.5,32.5000_-122.5000
2026-04-07,15.9,81,8.94,0.0,32.5,-122.5,32.5000_-122.5000
2026-04-08,16.4,85,8.82,0.0,32.5,-122.5,32.5000_-122.5000
2026-04-09,17.0,87,6.36,0.0,32.5,-122.5,32.5000_-122.5000
2026-04-10,17.0,79,6.28,1.5,32.5,-122.5,32.5000_-122.5000
2026-04-04,15.9,78,7.16,0.0,32.5,-121.5,32.5000_-121.5000
2026-04-05,15.8,84,7.67,0.0,32.5,-121.5,32.5000_-121.5000
2026-04-06,15.6,80,9.63,0.0,32.5,-121.5,32.5000_-121.5000
2026-04-07,16.0,81,10.05,0.0,32.5,-121.5,32.5000_-121.5000
2026-04-08,16.4,79,10.68,0.0,32.5,-121.5,32.5000_-121.5000
2026-04-09,17.2,87,8.08,0.0,32.5,-121.5,32.5000_-121.5000
2026-04-10,17.2,81,6.6,2.0,32.5,-121.5,32.5000_-121.5000
2026-04-04,15.9,81,7.26,0.0,32.5,-120.5,32.5000_-120.5000
2026-04-05,15.9,86,6.74,0.0,32.5,-120.5,32.5000_-120.5000
2026-04-06,15.6,83,9.62,0.0,32.5,-120.5,32.5000_-120.5000
2026-04-07,16.0,81,11.96,0.0,32.5,-120.5,32.5000_-120.5000
2026-04-08,16.5,76,13.25,0.0,32.5,-120.5,32.5000_-120.5000
2026-04-09,16.8,88,10.24,0.0,32.5,-120.5,32.5000_-120.5000
2026-04-10,16.9,80,5.87,1.5,32.5,-120.5,32.5000_-120.5000
2026-04-04,16.8,85,4.18,0.0,32.5,-119.5,32.5000_-119.5000
2026-04-05,16.6,85,6.34,0.0,32.5,-119.5,32.5000_-119.5000
2026-04-06,16.1,82,9.3,0.0,32.5,-119.5,32.5000_-119.5000
2026-04-07,16.5,78,11.56,0.0,32.5,-119.5,32.5000_-119.5000
2026-04-08,17.1,75,11.53,0.0,32.5,-119.5,32.5000_-119.5000
2026-04-09,17.4,84,12.26,0.0,32.5,-119.5,32.5000_-119.5000
2026-04-10,17.1,80,6.24,2.9,32.5,-119.5,32.5000_-119.5000
2026-04-04,17.4,82,4.6,0.0,32.5,-118.5,32.5000_-118.5000
2026-04-05,17.2,84,5.53,0.0,32.5,-118.5,32.5000_-118.5000
2026-04-06,16.5,80,8.69,0.0,32.5,-118.5,32.5000_-118.5000
2026-04-07,16.5,76,9.6,0.0,32.5,-118.5,32.5000_-118.5000
2026-04-08,17.2,79,8.93,0.0,32.5,-118.5,32.5000_-118.5000
2026-04-09,17.5,83,11.4,0.0,32.5,-118.5,32.5000_-118.5000
2026-04-10,17.6,84,6.96,0.7,32.5,-118.5,32.5000_-118.5000
2026-04-04,18.5,68,5.73,0.0,32.5,-117.5,32.5000_-117.5000
2026-04-05,18.2,78,6.48,0.0,32.5,-117.5,32.5000_-117.5000
2026-04-06,17.4,77,6.89,0.0,32.5,-117.5,32.5000_-117.5000
2026-04-07,18.1,75,7.05,0.0,32.5,-117.5,32.5000_-117.5000
2026-04-08,18.5,75,4.75,0.0,32.5,-117.5,32.5000_-117.5000
2026-04-09,18.8,75,7.57,0.0,32.5,-117.5,32.5000_-117.5000
2026-04-10,18.1,81,6.22,0.0,32.5,-117.5,32.5000_-117.5000
2026-04-04,25.6,7,10.89,0.0,32.5,-116.5,32.5000_-116.5000
2026-04-05,26.9,7,6.64,0.0,32.5,-116.5,32.5000_-116.5000
2026-04-06,23.6,20,8.32,0.0,32.5,-116.5,32.5000_-116.5000
2026-04-07,25.3,24,6.83,0.0,32.5,-116.5,32.5000_-116.5000
2026-04-08,25.7,23,7.76,0.0,32.5,-116.5,32.5000_-116.5000
2026-04-09,23.0,30,7.6,0.0,32.5,-116.5,32.5000_-116.5000
2026-04-10,20.5,41,9.46,0.2,32.5,-116.5,32.5000_-116.5000
2026-04-04,30.6,7,6.63,0.0,32.5,-115.5,32.5000_-115.5000
2026-04-05,34.3,4,5.11,0.0,32.5,-115.5,32.5000_-115.5000
2026-04-06,34.6,4,6.36,0.0,32.5,-115.5,32.5000_-115.5000
2026-04-07,35.0,9,7.02,0.0,32.5,-115.5,32.5000_-115.5000
2026-04-08,35.4,7,3.2,0.0,32.5,-115.5,32.5000_-115.5000
2026-04-09,35.3,8,8.89,0.0,32.5,-115.5,32.5000_-115.5000
2026-04-10,29.8,20,8.38,1.7,32.5,-115.5,32.5000_-115.5000
2026-04-04,31.5,5,8.5,0.0,32.5,-114.5,32.5000_-114.5000
2026-04-05,34.1,5,4.4,0.0,32.5,-114.5,32.5000_-114.5000
2026-04-06,34.4,5,5.01,0.0,32.5,-114.5,32.5000_-114.5000
2026-04-07,34.1,7,6.26,0.0,32.5,-114.5,32.5000_-114.5000
2026-04-08,34.5,7,7.51,0.0,32.5,-114.5,32.5000_-114.5000
2026-04-09,33.5,12,7.61,0.0,32.5,-114.5,32.5000_-114.5000
2026-04-10,30.8,16,9.48,0.4,32.5,-114.5,32.5000_-114.5000
2026-04-04,14.9,75,8.0,0.0,33.5,-123.5,33.5000_-123.5000
2026-04-05,14.6,83,7.43,0.0,33.5,-123.5,33.5000_-123.5000
2026-04-06,15.1,80,9.12,0.4,33.5,-123.5,33.5000_-123.5000
2026-04-07,15.6,82,7.3,0.0,33.5,-123.5,33.5000_-123.5000
2026-04-08,16.5,86,6.88,0.0,33.5,-123.5,33.5000_-123.5000
2026-04-09,16.8,85,5.1,0.0,33.5,-123.5,33.5000_-123.5000
2026-04-10,16.1,74,4.8,1.2,33.5,-123.5,33.5000_-123.5000
2026-04-04,15.8,76,7.76,0.0,33.5,-122.5,33.5000_-122.5000
2026-04-05,15.7,84,7.88,0.0,33.5,-122.5,33.5000_-122.5000
2026-04-06,15.1,84,9.31,0.0,33.5,-122.5,33.5000_-122.5000
2026-04-07,15.6,83,9.28,0.0,33.5,-122.5,33.5000_-122.5000
2026-04-08,16.0,84,9.45,0.0,33.5,-122.5,33.5000_-122.5000
2026-04-09,16.6,88,6.41,0.3,33.5,-122.5,33.5000_-122.5000
2026-04-10,16.8,73,4.84,1.2,33.5,-122.5,33.5000_-122.5000
2026-04-04,16.1,75,7.04,0.0,33.5,-121.5,33.5000_-121.5000
2026-04-05,15.6,86,7.85,0.0,33.5,-121.5,33.5000_-121.5000
2026-04-06,15.1,83,9.47,0.0,33.5,-121.5,33.5000_-121.5000
2026-04-07,15.6,83,10.96,0.0,33.5,-121.5,33.5000_-121.5000
2026-04-08,15.9,78,11.86,0.0,33.5,-121.5,33.5000_-121.5000
2026-04-09,16.8,89,8.38,0.0,33.5,-121.5,33.5000_-121.5000
2026-04-10,16.9,74,5.33,1.7,33.5,-121.5,33.5000_-121.5000
2026-04-04,16.5,67,7.55,0.0,33.5,-120.5,33.5000_-120.5000
2026-04-05,15.4,83,7.43,0.0,33.5,-120.5,33.5000_-120.5000
2026-04-06,15.1,85,10.61,0.0,33.5,-120.5,33.5000_-120.5000
2026-04-07,15.6,79,13.2,0.0,33.5,-120.5,33.5000_-120.5000
2026-04-08,16.1,77,14.04,0.0,33.5,-120.5,33.5000_-120.5000
2026-04-09,16.2,88,11.54,0.0,33.5,-120.5,33.5000_-120.5000
2026-04-10,16.2,80,6.04,1.8,33.5,-120.5,33.5000_-120.5000
2026-04-04,16.5,81,6.58,0.0,33.5,-119.5,33.5000_-119.5000
2026-04-05,16.2,80,6.99,0.0,33.5,-119.5,33.5000_-119.5000
2026-04-06,15.8,83,10.08,0.0,33.5,-119.5,33.5000_-119.5000
2026-04-07,16.1,77,13.07,0.0,33.5,-119.5,33.5000_-119.5000
2026-04-08,17.1,77,13.55,0.0,33.5,-119.5,33.5000_-119.5000
2026-04-09,17.0,82,15.49,0.0,33.5,-119.5,33.5000_-119.5000
2026-04-10,16.8,82,7.22,2.7,33.5,-119.5,33.5000_-119.5000
2026-04-04,18.0,65,6.55,0.0,33.5,-118.5,33.5000_-118.5000
2026-04-05,18.1,60,7.12,0.0,33.5,-118.5,33.5000_-118.5000
2026-04-06,17.0,79,6.56,0.0,33.5,-118.5,33.5000_-118.5000
2026-04-07,17.9,74,8.08,0.0,33.5,-118.5,33.5000_-118.5000
2026-04-08,18.0,75,4.36,0.0,33.5,-118.5,33.5000_-118.5000
2026-04-09,18.2,78,7.4,0.0,33.5,-118.5,33.5000_-118.5000
2026-04-10,17.4,83,7.09,3.2,33.5,-118.5,33.5000_-118.5000
2026-04-04,28.9,3,7.5,0.0,33.5,-117.5,33.5000_-117.5000
2026-04-05,26.7,15,4.38,0.0,33.5,-117.5,33.5000_-117.5000
2026-04-06,20.2,47,4.74,0.0,33.5,-117.5,33.5000_-117.5000
2026-04-07,19.4,58,3.72,0.0,33.5,-117.5,33.5000_-117.5000
2026-04-08,19.5,59,4.66,0.0,33.5,-117.5,33.5000_-117.5000
2026-04-09,18.7,61,4.88,0.0,33.5,-117.5,33.5000_-117.5000
2026-04-10,18.3,68,5.63,0.7,33.5,-117.5,33.5000_-117.5000
2026-04-04,20.7,8,12.67,0.0,33.5,-116.5,33.5000_-116.5000
2026-04-05,23.2,6,5.55,0.0,33.5,-116.5,33.5000_-116.5000
2026-04-06,21.1,12,6.97,0.0,33.5,-116.5,33.5000_-116.5000
2026-04-07,24.0,17,6.89,0.0,33.5,-116.5,33.5000_-116.5000
2026-04-08,24.2,18,8.46,0.0,33.5,-116.5,33.5000_-116.5000
2026-04-09,21.6,23,9.3,0.0,33.5,-116.5,33.5000_-116.5000
2026-04-10,16.2,46,9.4,1.0,33.5,-116.5,33.5000_-116.5000
2026-04-04,25.4,6,9.53,0.0,33.5,-115.5,33.5000_-115.5000
2026-04-05,29.5,6,5.28,0.0,33.5,-115.5,33.5000_-115.5000
2026-04-06,29.3,5,4.65,0.0,33.5,-115.5,33.5000_-115.5000
2026-04-07,28.8,8,4.89,0.0,33.5,-115.5,33.5000_-115.5000
2026-04-08,29.8,9,5.38,0.0,33.5,-115.5,33.5000_-115.5000
2026-04-09,29.3,10,6.72,0.0,33.5,-115.5,33.5000_-115.5000
2026-04-10,24.9,24,11.03,0.4,33.5,-115.5,33.5000_-115.5000
2026-04-04,30.2,5,7.45,0.0,33.5,-114.5,33.5000_-114.5000
2026-04-05,33.9,5,4.44,0.0,33.5,-114.5,33.5000_-114.5000
2026-04-06,33.9,4,4.87,0.0,33.5,-114.5,33.5000_-114.5000
2026-04-07,35.0,5,6.71,0.0,33.5,-114.5,33.5000_-114.5000
2026-04-08,34.8,8,7.24,0.0,33.5,-114.5,33.5000_-114.5000
2026-04-09,34.3,10,8.36,0.0,33.5,-114.5,33.5000_-114.5000
2026-04-10,29.7,18,11.09,0.0,33.5,-114.5,33.5000_-114.5000
2026-04-04,14.8,75,7.64,0.0,34.5,-123.5,34.5000_-123.5000
2026-04-05,14.1,85,7.52,0.0,34.5,-123.5,34.5000_-123.5000
2026-04-06,14.6,82,8.78,0.0,34.5,-123.5,34.5000_-123.5000
2026-04-07,14.9,84,7.29,0.0,34.5,-123.5,34.5000_-123.5000
2026-04-08,16.2,87,6.87,0.0,34.5,-123.5,34.5000_-123.5000
2026-04-09,16.5,86,4.62,0.0,34.5,-123.5,34.5000_-123.5000
2026-04-10,15.9,77,7.6,1.2,34.5,-123.5,34.5000_-123.5000
2026-04-04,15.4,72,7.91,0.0,34.5,-122.5,34.5000_-122.5000
2026-04-05,15.1,86,8.1,0.0,34.5,-122.5,34.5000_-122.5000
2026-04-06,14.6,84,8.94,0.0,34.5,-122.5,34.5000_-122.5000
2026-04-07,14.8,85,9.63,0.0,34.5,-122.5,34.5000_-122.5000
2026-04-08,15.6,84,9.79,0.0,34.5,-122.5,34.5000_-122.5000
2026-04-09,16.4,86,6.35,0.3,34.5,-122.5,34.5000_-122.5000
2026-04-10,16.5,73,5.12,0.0,34.5,-122.5,34.5000_-122.5000
2026-04-04,15.1,76,7.1,0.0,34.5,-121.5,34.5000_-121.5000
2026-04-05,14.9,84,8.42,0.0,34.5,-121.5,34.5000_-121.5000
2026-04-06,14.4,85,8.98,0.0,34.5,-121.5,34.5000_-121.5000
2026-04-07,14.8,83,11.31,0.0,34.5,-121.5,34.5000_-121.5000
2026-04-08,15.1,77,12.04,0.0,34.5,-121.5,34.5000_-121.5000
2026-04-09,16.4,90,8.58,0.0,34.5,-121.5,34.5000_-121.5000
2026-04-10,16.5,76,4.07,0.6,34.5,-121.5,34.5000_-121.5000
2026-04-04,27.3,15,8.84,0.0,34.5,-120.5,34.5000_-120.5000
2026-04-05,25.0,14,6.93,0.0,34.5,-120.5,34.5000_-120.5000
2026-04-06,20.2,52,8.01,0.0,34.5,-120.5,34.5000_-120.5000
2026-04-07,21.7,41,8.65,0.0,34.5,-120.5,34.5000_-120.5000
2026-04-08,22.2,42,8.63,0.0,34.5,-120.5,34.5000_-120.5000
2026-04-09,19.4,67,8.52,0.0,34.5,-120.5,34.5000_-120.5000
2026-04-10,17.7,69,4.83,1.8,34.5,-120.5,34.5000_-120.5000
2026-04-04,25.7,8,6.98,0.0,34.5,-119.5,34.5000_-119.5000
2026-04-05,25.6,8,5.2,0.0,34.5,-119.5,34.5000_-119.5000
2026-04-06,24.4,13,3.86,0.0,34.5,-119.5,34.5000_-119.5000
2026-04-07,26.1,19,4.2,0.0,34.5,-119.5,34.5000_-119.5000
2026-04-08,26.7,17,4.68,0.0,34.5,-119.5,34.5000_-119.5000
2026-04-09,24.3,28,6.04,0.0,34.5,-119.5,34.5000_-119.5000
2026-04-10,18.1,62,4.0,5.3,34.5,-119.5,34.5000_-119.5000
2026-04-04,26.5,7,10.43,0.0,34.5,-118.5,34.5000_-118.5000
2026-04-05,28.1,6,7.42,0.0,34.5,-118.5,34.5000_-118.5000
2026-04-06,25.6,19,6.37,0.0,34.5,-118.5,34.5000_-118.5000
2026-04-07,27.0,16,4.77,0.0,34.5,-118.5,34.5000_-118.5000
2026-04-08,26.8,18,6.07,0.0,34.5,-118.5,34.5000_-118.5000
2026-04-09,24.7,27,7.55,0.0,34.5,-118.5,34.5000_-118.5000
2026-04-10,19.1,57,6.56,4.1,34.5,-118.5,34.5000_-118.5000
2026-04-04,22.9,6,6.35,0.0,34.5,-117.5,34.5000_-117.5000
2026-04-05,26.1,5,5.51,0.0,34.5,-117.5,34.5000_-117.5000
2026-04-06,25.1,7,7.6,0.0,34.5,-117.5,34.5000_-117.5000
2026-04-07,25.7,16,7.94,0.0,34.5,-117.5,34.5000_-117.5000
2026-04-08,24.9,16,9.44,0.0,34.5,-117.5,34.5000_-117.5000
2026-04-09,23.6,22,9.9,0.0,34.5,-117.5,34.5000_-117.5000
2026-04-10,21.5,32,6.53,0.5,34.5,-117.5,34.5000_-117.5000
2026-04-04,23.2,7,5.39,0.0,34.5,-116.5,34.5000_-116.5000
2026-04-05,27.4,4,4.32,0.0,34.5,-116.5,34.5000_-116.5000
2026-04-06,27.3,4,7.01,0.0,34.5,-116.5,34.5000_-116.5000
2026-04-07,28.3,9,9.04,0.0,34.5,-116.5,34.5000_-116.5000
2026-04-08,27.6,10,9.84,0.0,34.5,-116.5,34.5000_-116.5000
2026-04-09,27.3,14,12.89,0.0,34.5,-116.5,34.5000_-116.5000
2026-04-10,24.8,17,6.89,0.0,34.5,-116.5,34.5000_-116.5000
2026-04-04,29.8,4,6.54,0.0,34.5,-115.5,34.5000_-115.5000
2026-04-05,32.2,4,4.42,0.0,34.5,-115.5,34.5000_-115.5000
2026-04-06,33.4,5,4.41,0.0,34.5,-115.5,34.5000_-115.5000
2026-04-07,33.8,6,6.16,0.0,34.5,-115.5,34.5000_-115.5000
2026-04-08,33.9,8,4.91,0.0,34.5,-115.5,34.5000_-115.5000
